0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0004796164867002517,0.0005755397723987699
0.0,0.0004796164867002517,0.0005755397723987699
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.03301679715514183,-0.05176021158695221
0.0,0.05365229770541191,-0.08411034196615219
0.0,0.04531896114349365,-0.07241009920835495
0.0,0.016479622572660446,-0.026330944150686264
0.0,0.0005515589728020132,0.006031177006661892
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.004086332395672798,-0.006918467581272125
0.0,0.0040695457719266415,-0.0070287794806063175
0.0,0.0040695457719266415,-0.0070287794806063175
0.0,0.00405036099255085,-0.00713909137994051
0.0,0.00405036099255085,-0.00713909137994051
0.0,0.020131900906562805,-0.03624701499938965
0.0,0.016105521470308304,-0.02899761311709881
0.0,0.016009598970413208,-0.02942926622927189
0.0,0.012007198296487331,-0.022071950137615204
0.0,0.015904081985354424,-0.02986092120409012
0.0,0.011928061954677105,-0.02239569090306759
0.0,0.01183453667908907,-0.022719431668519974
0.0,0.007889690808951855,-0.015146288089454174
0.0,0.003911272156983614,-0.00767865963280201
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.020913677290081978,-0.02066427655518055
0.0,0.030194254592061043,-0.018069550395011902
0.0,0.02580336667597294,0.03410552814602852
0.0,0.015702644363045692,0.07518468052148819
0.0,0.00820144172757864,0.09050363302230835
0.0,0.011016790755093098,0.07087292522192001
0.0,0.01851319521665573,0.00028537181788124144
0.0,0.03136691823601723,-0.059741027653217316
0.0,0.027529986575245857,-0.05160193517804146
0.0,0.00393285509198904,-0.007371705491095781
0.0,0.0012086335336789489,0.012062354013323784
0.0,0.0024172670673578978,0.024124708026647568
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.003896883921697736,0.005839330609887838
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-0.003913670312613249,0.005721824709326029
0.0,0.0,0.0
0.0,-0.003928058780729771,0.005606716498732567
-0.006064750254154205,-0.003940049558877945,0.005489210598170757
0.0,-0.00788009911775589,0.010978421196341515
0.0,-0.019736217334866524,0.02687051333487034
0.0,-0.04341968148946762,0.059115130454301834
0.0,-0.067184679210186,0.08940290659666061
0.0,-0.08000002801418304,0.10402881354093552
0.0,-0.07213911414146423,0.09143888205289841
0.0,-0.06027580052614212,0.07600722461938858
0.0,-0.02468585968017578,0.029021592810750008
0.0,-0.004913670942187309,0.0038776991423219442
0.0,-0.003462831024080515,-0.025275789201259613
0.0,-0.004714630078524351,-0.03733814135193825
0.0,-0.002167866565287113,-0.013213434256613255
0.0,-0.00490407831966877,0.0036498813424259424
0.0,-0.008350122720003128,0.008800962008535862
0.0,-0.004414869472384453,0.004112711176276207
0.0,-0.0004796164867002517,-0.0005755397723987699
0.0,-0.0009592329734005034,-0.0011510795447975397
0.0,-0.008776981383562088,0.00777937937527895
0.0,-0.01659473031759262,0.016709838062524796
0.0,-0.029705045744776726,0.016690652817487717
0.0,-0.047827355563640594,0.0039424472488462925
-0.004820145666599274,-0.06001920625567436,0.008853720501065254
0.0,-0.063400499522686,0.019131900742650032
0.0,-0.06516788899898529,0.0019304563757032156
0.0,-0.06817508488893509,-0.0342709943652153
0.0,-0.05118466913700104,-0.031599532812833786
0.0,-0.02514868974685669,-0.02792087383568287
0.0,-0.008702641353011131,-0.038860924541950226
0.0,-0.002119904849678278,-0.018676266074180603
0.0,-0.0004796164867002517,-0.0005755397723987699
-0.00521343108266592,-0.0004796164867002517,-0.0005755397723987699
-0.010652282275259495,-0.0004796164867002517,-0.0005755397723987699
0.0,0.0,0.0
0.0,-0.0004796164867002517,-0.0005755397723987699
-0.005438850726932287,-0.0004796164867002517,-0.0005755397723987699
0.0,-0.0004796164867002517,-0.0005755397723987699
0.0,-0.0004796164867002517,-0.0005755397723987699
0.0,-0.0004796164867002517,-0.0005755397723987699
0.0,-0.0004796164867002517,-0.0005755397723987699
0.0,-0.0004796164867002517,-0.0005755397723987699
0.0,-0.0004796164867002517,-0.0005755397723987699
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.00786571018397808,-0.011107917875051498
0.0,0.03136691823601723,-0.04535253345966339
0.0,0.024004803970456123,-0.03343886137008667
0.0,0.016105521470308304,-0.02257075160741806
0.0,0.0039064763113856316,-0.005786572583019733
0.0,0.0,0.0
