Joint0,Joint1,Joint2,Joint3,Joint4,Joint5 
0.0015339807878856412,-0.009203884727313847,-0.015339807878856412,0.0015339807878856412,-0.006135923151542565,0.0015339807878856412
0.0015339807878856412,-0.0030679615757712823,-0.010737865515199488,0.0015339807878856412,-0.006135923151542565,0.0015339807878856412
0.0,-0.0015339807878856412,-0.010737865515199488,0.0015339807878856412,-0.006135923151542565,0.0015339807878856412
0.0,0.0030679615757712823,-0.009203884727313847,0.0015339807878856412,0.0030679615757712823,-0.0015339807878856412
0.0,0.01380582709097077,-0.0015339807878856412,0.0015339807878856412,0.019941750242513337,-0.0046019423636569235
-0.0015339807878856412,0.023009711818284616,0.0015339807878856412,0.0046019423636569235,0.0337475773334841,-0.007669903939428206
-0.0030679615757712823,0.0337475773334841,0.0046019423636569235,0.007669903939428206,0.06596117387908257,-0.010737865515199488
-0.009203884727313847,0.05522330836388308,0.010737865515199488,0.007669903939428206,0.0966407896367954,-0.015339807878856412
-0.021475731030398976,0.07363107781851078,0.015339807878856412,0.009203884727313847,0.12732040539450823,-0.021475731030398976
-0.02914563496982718,0.0859029241215959,0.01687378866674205,0.009203884727313847,0.15493205957644976,-0.0260776733940559
-0.03681553890925539,0.10124273200045232,0.021475731030398976,0.01227184630308513,0.1856116753341626,-0.030679615757712823
-0.044485442848683596,0.11658253987930872,0.030679615757712823,0.01687378866674205,0.2162912910918754,-0.035281558121369745
-0.0521553467881118,0.13345632854605077,0.0337475773334841,0.021475731030398976,0.2454369260617026,-0.03834951969714103
-0.059825250727540004,0.14572817484913592,0.04141748127291231,0.02761165418194154,0.2745825610315298,-0.04141748127291231
-0.06902913545485385,0.16260196351587797,0.047553404424454875,0.0337475773334841,0.30679615757712825,-0.04601942363656923
-0.0782330201821677,0.17640779060684875,0.05062136600022616,0.03834951969714103,0.33594179254695544,-0.047553404424454875
-0.08436894333371027,0.1932815792735908,0.05522330836388308,0.04295146206079795,0.3666214083046682,-0.04908738521234052
-0.09510680884890975,0.21015536794033285,0.059825250727540004,0.05062136600022616,0.3957670432744954,-0.04908738521234052
-0.1043106935762236,0.2239611950313036,0.06442719309119693,0.05522330836388308,0.4279806398200939,-0.05062136600022616
-0.11044661672776616,0.24083498369804565,0.07056311624273949,0.06135923151542565,0.45712627478992107,-0.0521553467881118
-0.11965050145508001,0.25464081078901646,0.07669903939428206,0.06596117387908257,0.4878058905476339,-0.06596117387908257
-0.12885438618239387,0.2699806186678728,0.08130098175793898,0.07363107781851078,0.5184855063053467,-0.07976700097005335
-0.1380582709097077,0.2868544073346149,0.08743690490948154,0.0782330201821677,0.5476311412751739,-0.09510680884890975
-0.14726215563702155,0.30066023442558565,0.09203884727313846,0.08436894333371027,0.5783107570328867,-0.10584467436410924
-0.15493205957644976,0.3129320807286708,0.09817477042468103,0.08897088569736719,0.6059224112148283,-0.11351457830353745
-0.1641359443037636,0.3328738309711841,0.10124273200045232,0.09510680884890975,0.6381360077604268,-0.11965050145508001
-0.17333982903107745,0.34974761963792617,0.10891263593988053,0.10124273200045232,0.6672816427302539,-0.12425244381873693
-0.1825437137583913,0.3650874275167826,0.1119805975156518,0.10737865515199488,0.6979612584879668,-0.13345632854605077
-0.18867963690993386,0.37429131224409645,0.11504855909142309,0.11351457830353745,0.7271068934577939,-0.1380582709097077
-0.1978835216372477,0.39269908169872414,0.12118448224296566,0.11811652066719437,0.7562525284276211,-0.14419419406125028
-0.20248546400090464,0.4049709280018093,0.12732040539450823,0.1227184630308513,0.7761942786701345,-0.1487961364249072
-0.20708740636456155,0.4095728703654662,0.12885438618239387,0.12578642460662257,0.7900001057611052,-0.1487961364249072
-0.21015536794033285,0.41264083194123746,0.1303883669702795,0.12885438618239387,0.8068738944278473,-0.1487961364249072
