Joint0,Joint1,Joint2,Joint3,Joint4,Joint5 
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 0.0,0.0,0.0,0.0,0.0,0.0
goals: 2.8502296072982395e-08,0.0003805683760097958,0.0003805704165531054,7.332482990293771e-08,1.6833687449895515e-08,-4.993877626104857e-08
goals: 0.00014446227936588209,1.9288893397280067,1.9288996821066309,0.0003716427629118227,8.532059497655373e-05,-0.0002531118696171413
goals: 0.0002891841172586984,3.8612443569867607,3.8612650603263874,0.0007439532644784042,0.00017079448732627972,-0.0005066785108488228
goals: 0.0004330928586311982,5.782742746362495,5.7827737524517175,0.0011141719989854401,0.0002557881582701738,-0.0007588205284255277
goals: 0.0006459645180932045,8.625047855134353,8.625094101183171,0.0016618043083699249,0.0003815118884969732,-0.0011317922408437442
goals: 0.0009021944445305165,12.046281244180186,12.046345834304189,0.0023209798261580334,0.0005328433631932889,-0.0015807318257450155
goals: 0.0011603368958688328,15.493051049442794,15.493134120563933,0.002985075493631353,0.0006853043906225216,-0.002033022339037473
goals: 0.0014175011057950446,18.926759179091732,18.926860661175503,0.0036466545433219187,0.0008371876607321423,-0.0024835988788702726
goals: 0.0016747563099575112,22.361682282040682,22.36180218160157,0.004308467684219679,0.0009891246727764104,-0.0029343348493957346
goals: 0.0019327155291267233,25.806005534616794,25.806143902056814,0.004972091969752472,0.0011414774817990426,-0.0033863043222262836
goals: 0.002191091465120748,29.255892873849945,29.256049739002794,0.005636788298401332,0.0012940764071614267,-0.0038390039231919566
goals: 0.002448292637481089,32.69009453333571,32.69026981209741,0.006298462437420434,0.0014459815075847154,-0.004289645224780207
goals: 0.002705517858993638,36.124617301927096,36.12481099601939,0.006960198445139183,0.0015979008116325355,-0.00474032866280646
goals: 0.0029547391541736297,39.45227004017833,39.45248157658218,0.007601343601672202,0.0017450929318103515,-0.00517698844865718
goals: 0.003098579487864017,41.372855036456826,41.373076870712815,0.007971386351000986,0.001830046200621838,-0.0054290106093661155
goals: 0.0032430023792044686,43.30121845936628,43.30145063318101,0.008342927784523151,0.0019153435327108103,-0.005682053467357516
goals: 0.0033869271605666373,45.22293101790241,45.22317349561508,0.008713187783408015,0.0020003466770028193,-0.005934223588545707
goals: 0.0034346943774563126,45.860728482066826,45.860974379541695,0.008836073428985609,0.002028558383084786,-0.006017916367217235
goals: 0.0034346943774563126,45.860728482066826,45.860974379541695,0.008836073428985609,0.002028558383084786,-0.006017916367217235
goals: 0.0034346943774563126,45.860728482066826,45.860974379541695,0.008836073428985609,0.002028558383084786,-0.006017916367217235
goals: 0.0034346943774563126,45.860728482066826,45.860974379541695,0.008836073428985609,0.002028558383084786,-0.006017916367217235
goals: 0.0034346943774563126,45.860728482066826,45.860974379541695,0.008836073428985609,0.002028558383084786,-0.006017916367217235
goals: 0.0034346943774563126,45.860728482066826,45.860974379541695,0.008836073428985609,0.002028558383084786,-0.006017916367217235
goals: 0.0034346943774563126,45.860728482066826,45.860974379541695,0.008836073428985609,0.002028558383084786,-0.006017916367217235
goals: 0.0034346943774563126,45.860728482066826,45.860974379541695,0.008836073428985609,0.002028558383084786,-0.006017916367217235
goals: 0.0034346943774563126,45.860728482066826,45.860974379541695,0.008836073428985609,0.002028558383084786,-0.006017916367217235
goals: 0.0034346943774563126,45.860728482066826,45.860974379541695,0.008836073428985609,0.002028558383084786,-0.006017916367217235
goals: 0.0034346943774563126,45.860728482066826,45.860974379541695,0.008836073428985609,0.002028558383084786,-0.006017916367217235
