Joint0,Joint1,Joint2,Joint3,Joint4,Joint5 
-33.38868969606039,39.47427880085327,-24.3013899554919,-0.004271424152148397,-15.164263015789874,-33.378425859761364
-33.38868969606039,39.47427880085327,-24.3013899554919,-0.004271424152148397,-15.164263015789874,-33.378425859761364
-33.38868969606039,39.47427880085327,-24.3013899554919,-0.004271424152148397,-15.164263015789874,-33.378425859761364
-33.38868969606039,39.47427880085327,-24.3013899554919,-0.004271424152148397,-15.164263015789874,-33.378425859761364
-33.38868969606039,39.47427880085327,-24.3013899554919,-0.004271424152148397,-15.164263015789874,-33.378425859761364
-33.38868969606039,39.47427880085327,-24.3013899554919,-0.004271424152148397,-15.164263015789874,-33.378425859761364
-33.38868969606039,39.47427880085327,-24.3013899554919,-0.004271424152148397,-15.164263015789874,-33.378425859761364
-33.38868969606039,39.47427880085327,-24.3013899554919,-0.004271424152148397,-15.164263015789874,-33.378425859761364
-33.38868969606039,39.47427880085327,-24.3013899554919,-0.004271424152148397,-15.164263015789874,-33.378425859761364
-33.38868969606039,39.47427880085327,-24.3013899554919,-0.004271424152148397,-15.164263015789874,-33.378425859761364
-33.38868969606039,39.47427880085327,-24.3013899554919,-0.004271424152148397,-15.164263015789874,-33.378425859761364
-33.38798050410064,39.47364228696846,-24.301223576546644,-0.004271515738307348,-15.163792947788338,-33.37771663827883
-31.951681011777808,38.18453493451323,-23.964262629201308,-0.004457001701304834,-14.21178210970458,-31.941357354583808
-30.519841624008734,36.89943061457575,-23.62834803817909,-0.004641911679424065,-13.262727526842564,-30.50945836111119
-29.08281987683222,35.609675024028675,-23.29121764728732,-0.0048274909155430566,-12.31023796238437,-29.072376792495913
-27.654099426869767,34.32737001278681,-22.95603477011981,-0.005011998109155517,-11.3632506799782,-27.643596866667437
-26.224422091280047,33.0442061776686,-22.620627404195464,-0.005196628876474576,-10.415629152769442,-26.21386001537773
-24.792001103940645,31.758579860552732,-22.284576367854406,-0.0053816139632720155,-9.466189072942944,-24.78137939812351
-23.354919499490283,30.46877054691224,-21.947431934234213,-0.005567200929452977,-8.513659833769454,-23.344237969742608
-21.922454596764048,29.183104814863515,-21.61137059518788,-0.005752191687552163,-7.5641906458603785,-21.911713435273406
-20.49475676227563,27.901717621342364,-21.276427627232017,-0.005936566819002802,-6.617881175442366,-20.483956167489193
-19.058234484588514,26.61241031459303,-20.939414413651257,-0.006122081552850697,-5.665722670327811,-19.047374089155607
