Joint0,Joint1,Joint2,Joint3,Joint4,Joint5 
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038918562954436795,9.573845103431065,14.25188158120274,-0.00559485465120014,-23.82344766741738,0.0049048949632643475
-0.0038856147750535954,9.57384771393607,14.251875280594616,-0.005594849400326246,-23.8234317781944,0.0049111452290166845
0.08694594534330918,9.611690557236882,14.160337391084749,-0.0058251703250950145,-23.59234042263849,0.09574652718531329
0.2909632225547451,9.69561870711055,13.955845867445653,-0.008565942615586384,-23.0743019274636,0.2988939992255114
0.5062119239291284,9.782575828418034,13.741738859445551,-0.014745808796670543,-22.52923014502591,0.5119683624869823
0.7218294492830858,9.868061109128355,13.528923707347248,-0.024266011643656032,-21.984704374682632,0.7241892071390734
0.9375361693720046,9.951975465165729,13.317650517957976,-0.03707158932224676,-21.44138693183452,0.9353514997163852
1.1546144906282736,10.03481782492507,13.10664934824541,-0.05322121057268513,-20.896014636258002,1.1467716235116123
1.3712916172899763,10.115916437058015,12.897624825214542,-0.07255708582324995,-20.35300452337908,1.3567862315644603
1.589736126487798,10.196083000114815,12.688471151256783,-0.09525745730535823,-19.80688926776672,1.5675571409159699
