Joint0,Joint1,Joint2,Joint3,Joint4,Joint5 
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.087890625
-0.87890625,2.8125,-4.570312500000001,-0.263671875,1.8457031250000002,0.17578125
-0.7910156249999999,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.52734375
-0.7910156249999999,2.8125,-4.570312500000001,-0.263671875,1.7578125,0.9667968749999999
-0.263671875,2.8125,-4.570312500000001,-0.263671875,1.8457031250000002,1.9335937499999998
1.5820312499999998,2.8125,-4.570312500000001,-0.263671875,1.7578125,3.515625
4.130859375,2.8125,-4.570312500000001,-0.263671875,1.8457031250000002,5.273437499999999
5.537109375,2.8125,-4.570312500000001,-0.263671875,1.8457031250000002,6.50390625
5.976562500000001,2.8125,-4.570312500000001,-0.263671875,1.8457031250000002,7.734374999999999
7.207031249999999,2.8125,-4.570312500000001,-0.263671875,1.8457031250000002,9.31640625
9.31640625,2.8125,-4.570312500000001,-0.263671875,1.9335937499999998,10.722656249999998
10.634765625,2.9882812500000004,-4.570312500000001,-0.263671875,2.109375,11.337890625
10.634765625,3.3398437499999996,-4.833984375,-0.263671875,2.109375,11.425781249999998
10.722656249999998,4.306640624999999,-5.888671875,-0.263671875,2.109375,11.513671875
