Joint0,Joint1,Joint2,Joint3,Joint4,Joint5 
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.0,9.4921875,14.23828125,-0.087890625,-23.818359374999996,-2.8125
0.087890625,9.580078124999998,14.23828125,-0.087890625,-23.37890625,-2.8125
0.087890625,9.66796875,14.0625,-0.087890625,-22.763671875,-2.8125
0.3515625,9.755859375,13.710937499999998,-0.087890625,-22.060546875000004,-2.8125
0.52734375,9.931640625,13.447265625,-0.087890625,-21.533203125,-2.8125
0.703125,9.931640625,13.271484375,-0.087890625,-20.91796875,-2.8125
0.87890625,10.01953125,12.919921875,-0.087890625,-20.390625,-2.8125
0.9667968749999999,10.01953125,12.656249999999998,-0.087890625,-19.775390625,-2.8125
1.23046875,10.107421875000002,12.48046875,-0.17578125,-19.160156249999996,-2.8125
1.40625,10.283203125,12.12890625,-0.17578125,-18.6328125,-2.8125
1.5820312499999998,10.283203125,11.953125000000002,-0.17578125,-18.017578125,-2.8125
1.6699218749999998,10.283203125,11.689453125,-0.17578125,-17.490234375000004,-2.8125
1.9335937499999998,10.458984375,11.425781249999998,-0.263671875,-16.875,-2.8125
2.109375,10.458984375,11.07421875,-0.263671875,-16.259765625,-2.8125
2.2851562500000004,10.458984375,10.8984375,-0.263671875,-15.732421875,-2.8125
