Joint0,Joint1,Joint2,Joint3,Joint4,Joint5 
46.65326728697853,-20.592129243160002,75.56368170017107,0.0015337131941132256,-54.97111029617119,46.6555943607689
46.65326728697853,-20.592129243160002,75.56368170017107,0.0015337131941132256,-54.97111029617119,46.6555943607689
46.65326728697853,-20.592129243160002,75.56368170017107,0.0015337131941132256,-54.97111029617119,46.6555943607689
46.65326728697853,-20.592129243160002,75.56368170017107,0.0015337131941132256,-54.97111029617119,46.6555943607689
46.65326728697853,-20.592129243160002,75.56368170017107,0.0015337131941132256,-54.97111029617119,46.6555943607689
46.65326728697853,-20.592129243160002,75.56368170017107,0.0015337131941132256,-54.97111029617119,46.6555943607689
46.65326728697853,-20.592129243160002,75.56368170017107,0.0015337131941132256,-54.97111029617119,46.6555943607689
46.65326728697853,-20.592129243160002,75.56368170017107,0.0015337131941132256,-54.97111029617119,46.6555943607689
46.65326728697853,-20.592129243160002,75.56368170017107,0.0015337131941132256,-54.97111029617119,46.6555943607689
46.65326728697853,-20.592129243160002,75.56368170017107,0.0015337131941132256,-54.97111029617119,46.6555943607689
46.65326728697853,-20.592129243160002,75.56368170017107,0.0015337131941132256,-54.97111029617119,46.6555943607689
46.65326728697853,-20.592129243160002,75.56368170017107,0.0015337131941132256,-54.97111029617119,46.6555943607689
46.65326445328225,-20.592008977865994,75.56341069113395,0.0015337102306023065,-54.97095955247171,46.655591522658135
46.63825136353446,-19.954836369037583,74.12758885559877,0.0015180093752640805,-54.17231055693451,46.64055504471686
46.62329329152766,-19.319998775728862,72.69702880662354,0.0015023660580880086,-53.37658833159039,46.62557367022615
46.60831798444688,-18.68442970627277,71.26482042969128,0.001486704716280912,-52.579949254702015,46.61057503381175
46.593345079717494,-18.04896259534289,69.83284180883489,0.0014710458868794779,-51.7834379753263,46.59557880349125
46.578352617091944,-17.412665425049735,68.39899270996035,0.001455366603613888,-50.985886277596876,46.580562984806264
46.56338218945045,-16.777303444547847,66.96725099282834,0.0014397103647783677,-50.1895067714794,46.5655692354326
46.548400741396364,-16.14147374519825,65.53445530550812,0.0014240426006734543,-49.392541014191124,46.55056444847815
46.533432539674216,-15.506206235246026,64.1029264708449,0.001408388689729016,-48.596279919958505,46.53557292849148
46.51844580689639,-14.870152246208313,62.66962536312962,0.001392715398801546,-47.79903303204466,46.52056284858046
46.50345081236622,-14.233747619002092,61.23553411796691,0.0013770334676420826,-47.0013466449791,46.505544494046504
46.48849190957119,-13.598874766095808,59.80489461406941,0.0013613892816184915,-46.20558022432309,46.490562287473324
46.473524279530785,-12.963631518967432,58.37342045390378,0.0013457359685451514,-45.40934954175542,46.47557134005901
46.458499992938364,-12.325983703314764,56.93652777457337,0.0013300234034229516,-44.61010490941965,46.460523647830065
46.44356334993595,-11.692055581331159,55.50801715265965,0.001314402496936718,-43.815522639481955,46.44556373572699
46.42859555095213,-11.056805164052061,54.076526835084195,0.001298749007180486,-43.01928296965779,46.430572619106066
46.413617964483215,-10.42113935476988,52.644100462034814,0.0012830852815640514,-42.22252263651348,46.41557169975257
46.39864162696742,-9.7855265524796,51.21179353636179,0.0012674228621166208,-41.42582874373439,46.400572031297884
46.383666661218236,-9.149971969524831,49.77961780369992,0.0012517618772778848,-40.62920782460982,46.38557373674683
46.36868511820837,-8.514138240143714,48.34681303499866,0.0012360940138671612,-39.83223701597349,46.37056885468867
46.353705044467034,-7.878366868190412,46.91414878419667,0.0012204276870337166,-39.03534436778599,46.35556544418795
46.33871028492995,-7.24197221435873,45.480080013303464,0.0012047460016326378,-38.23767048161178,46.340547325013176
46.32375278205877,-6.607158775813074,44.04957439531876,0.00118910327966489,-37.44197853248637,46.32556652054472
46.30877792459513,-5.971608788619807,42.61740901886903,0.0011734424080723693,-36.645363373810774,46.31056833444788
46.29380092104089,-5.335967718900221,41.18503839461313,0.0011577792920745653,-35.84863404988836,46.29556799891717
46.278822624350624,-4.700271767016339,39.75254409741713,0.001142114823700796,-35.05183593521007,46.2805663682359
46.26384645742575,-4.064666204798464,38.320253486717334,0.0011264525826592286,-34.25515111732916,46.2655668706379
46.24886091264363,-3.4286626356503964,36.88706599653283,0.0011107805341508178,-33.45796742703817,46.25055798057332
46.233878590217515,-2.7927958269569113,35.45418668602242,0.001095111855617958,-32.66095515591705,46.23555231788469
46.218913914590054,-2.1576779684749243,34.022995079993485,0.001079461632302355,-31.864881638794202,46.22056432948585
46.20393734073322,-1.522055135601454,32.590665551135444,0.0010637989656868362,-31.06817517341692,46.20556442432194
46.18895982915055,-0.8863925045775715,31.158246340058508,0.0010481353183872863,-30.2714188239856,46.19056357997137
46.17397443054643,-0.25039513938970187,29.72507283004422,0.0010324634227534346,-29.474242909902348,46.1755548363125
46.159005550654264,0.3849011528696726,28.29347913655857,0.0010168088025712884,-28.677945739164905,46.16056263709933
46.144028486741696,1.020544784265446,26.861102739752884,0.0010011456234500756,-27.88121320436983,46.14556224111625
46.12780753521987,1.6362568948404126,25.42813068173682,0.0009864885694987906,-27.063953506826827,46.12931854769401
46.09942837916571,2.053303707991556,23.99559865567546,0.0009817877965715095,-26.048468732303018,46.10092255201628
46.07106272745521,2.4701520676198285,22.56374830615072,0.0009770892605272788,-25.033467180584346,46.07254006869543
46.042672461176856,2.8873621514324763,21.130655454675658,0.000972386647283081,-24.017584851479956,46.044132956200954
46.01430590369067,3.3042238219169158,19.69875938311888,0.0009676879612045845,-23.00255088859941,46.015749566566946
45.98593642797229,3.721128377377805,18.266716004113,0.0009629887917450149,-21.98741250329129,45.98736325696912
45.957554043531516,4.138222633389417,16.834021014530794,0.0009582874840621451,-20.971812208156962,45.95896403098913
45.92913646805941,4.5558340403495245,15.399549640924862,0.00095358034727544,-19.95495268049103,45.93052959309615
45.900802111863754,4.972222495718984,13.969279036308603,0.0009488869950748951,-18.941070968938586,45.90217842386027
45.872422424886544,5.389277111066835,12.53672021014638,0.0009441861342045967,-17.925567196518823,45.87378189694448
45.84403148864066,5.806497040409374,11.103593539837462,0.0009394834099858055,-16.909660894120822,45.8453741140849
45.81567288081172,6.223241886446592,9.672098753596371,0.0009347860407024062,-15.894911391985937,45.81699867882531
45.78730216674586,6.640164640083018,8.23999286489506,0.0009300866661208019,-14.879728695177045,45.788611130145206
45.758913139666284,7.057356513209925,6.806962566087262,0.000925384258139648,-13.863890708035042,45.7602052575848
45.730548970340564,7.474183088404421,5.375187044850555,0.0009206859676402179,-12.848942200147727,45.73182425752834
45.70217275436843,7.8911866954839,3.9428034291820495,0.000915985681713258,-11.83356262989969,45.70343120367725
45.673793964370226,8.308228129247683,2.510289881009583,0.0009112849694201255,-10.818090953871755,45.67503557427269
45.64541556738559,8.725263787467672,1.0777961715007656,0.0009065843222264472,-9.802633340957604,45.64664033811491
45.61704138089583,9.142237570222807,-0.35448499931398875,0.0009018843724664882,-8.787326391207621,45.61824931495045
45.58866125777288,9.559298594964748,-1.7870658413794867,0.0008971834393522468,-7.771807012285409,45.589852351630086
45.551943473067695,9.682689949498917,-3.2152126920722055,0.0008967267211778065,-6.467052086536396,45.5531138847601
45.51155825793917,9.676233238414746,-4.640720863133261,0.0008981459810948002,-5.035087832871449,45.5127062993158
45.47116348277805,9.669774998890814,-6.066566482058839,0.0008995655769805646,-3.602784603050992,45.472289148543375
45.430765071047574,9.66331617795912,-7.4925404637850255,0.0009009853006664929,-2.170352429078756,45.43186835918721
45.390364515833774,9.656857014331402,-8.918590105700064,0.0009024050996809779,-0.7378442522550039,45.39144542516039
45.34996099262675,9.650397376186596,-10.344744511167207,0.0009038250029998179,0.6947691625917564,45.35101952149631
45.30955960724742,9.6439380798336,-11.77082345607661,0.0009052448311888571,2.127306775122232,45.31059575684413
45.2691708722979,9.637480806007169,-13.19645586898189,0.000906664214803121,3.559395833318891,45.270184649629115
45.22877005975298,9.631021601237846,-14.622514594112209,0.0009080840228610079,4.991913134495529,45.22976145812864
45.1883722454993,9.624562875829598,-16.048467486238074,0.0009095037255497753,6.424324123353292,45.18934126658023
45.14798406601332,9.618105690809617,-17.474080292516952,0.0009109230896433519,7.856393486125744,45.14893071513645
45.10756052591992,9.611642852403238,-18.900941249502672,0.0009123436964167704,9.28971665244115,45.10848478349818
45.06717786713565,9.6051865500225,-20.326359187304202,0.0009137628664960127,10.721590264182916,45.068079755814146
45.02679150593435,9.598729655706402,-21.751907812182782,0.0009151821666895075,12.15359515487948,45.02767102366222
44.99982810636732,9.594418798866903,-22.703655779355145,0.0009161297429772549,13.109653559283204,45.00069268843716
44.99982810636732,9.594418798866903,-22.703655779355145,0.0009161297429772549,13.109653559283204,45.00069268843716
44.99982810636732,9.594418798866903,-22.703655779355145,0.0009161297429772549,13.109653559283204,45.00069268843716
44.99982810636732,9.594418798866903,-22.703655779355145,0.0009161297429772549,13.109653559283204,45.00069268843716
44.99982810636732,9.594418798866903,-22.703655779355145,0.0009161297429772549,13.109653559283204,45.00069268843716
44.99982810636732,9.594418798866903,-22.703655779355145,0.0009161297429772549,13.109653559283204,45.00069268843716
44.99982810636732,9.594418798866903,-22.703655779355145,0.0009161297429772549,13.109653559283204,45.00069268843716
44.99982810636732,9.594418798866903,-22.703655779355145,0.0009161297429772549,13.109653559283204,45.00069268843716
44.99982810636732,9.594418798866903,-22.703655779355145,0.0009161297429772549,13.109653559283204,45.00069268843716
44.99982810636732,9.594418798866903,-22.703655779355145,0.0009161297429772549,13.109653559283204,45.00069268843716
44.99982810636732,9.594418798866903,-22.703655779355145,0.0009161297429772549,13.109653559283204,45.00069268843716
44.99982810636732,9.594418798866903,-22.703655779355145,0.0009161297429772549,13.109653559283204,45.00069268843716
