Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,"5,34102915090199E-06","0,00149611119634719","0,027324411040906",0,0,0,"0,399055600639488","0,000594407764139081","1,10644547111889E-07","8,9739729973559E-09","0,000627271304371282","-7,29958201544485E-06","0,00113695220568938",0,0,0,0,0,0,package://manipulator_final2/meshes/base_link.STL,"0,698039215686274","0,698039215686274","0,698039215686274",1,0,0,0,0,0,0,package://manipulator_final2/meshes/base_link.STL,,tapa_new-1;Fore_Hip_new2-3;Upper_Hip_New-3,Sistema de coordenadas1,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link_1,"0,000495971250250975","-0,0119998499605218","0,0192958783777655",0,0,0,"0,0569176277607128","1,43924882902027E-05","5,82120294435648E-10","3,4400350775282E-07","1,02302735970703E-05","-7,69441167802789E-10","1,43925048825667E-05",0,0,0,0,0,0,package://manipulator_final2/meshes/link_1.STL,"0,752941176470588","0,752941176470588","0,752941176470588",1,0,0,0,0,0,0,package://manipulator_final2/meshes/link_1.STL,,2XL-430-2,Origin_joint_1,Eje1,joint_1,revolute,0,0,"0,07",0,0,"3,14159265358979",base_link,0,0,1,0,0,0,"3,14",,,,,,,,
link_2,"-0,00775223885247785","0,0986651693444381","3,09623365033344E-07",0,0,0,"0,102283747087815","0,000324874196102823","5,73246689425898E-05","5,45918906463503E-12","4,21097504903959E-05","-1,01732171356313E-09","0,000321802212764245",0,0,0,0,0,0,package://manipulator_final2/meshes/link_2.STL,"0,698039215686274","0,698039215686274","0,698039215686274",1,0,0,0,0,0,0,package://manipulator_final2/meshes/link_2.STL,,S2_Conector-2,Origin_joint_2,Eje2,joint_2,revolute,0,"-0,02","0,02","1,5707963267949",0,"-1,5707963267949",link_1,0,0,1,0,0,0,"3,14",,,,,,,,
link_3,"0,0057998503185917","0,000495971402698678","0,000495878377765527",0,0,0,"0,0569176277607128","1,02302735970703E-05","-5,8212029443209E-10","7,69441167803565E-10","1,43924882902027E-05","3,44003507752819E-07","1,43925048825667E-05",0,0,0,0,0,0,package://manipulator_final2/meshes/link_3.STL,"0,752941176470588","0,752941176470588","0,752941176470588",1,0,0,0,0,0,0,package://manipulator_final2/meshes/link_3.STL,,2XL-430-3,Origin_joint_3,Eje3,joint_3,revolute,"-0,02","0,2",0,0,0,"1,5707963267949",link_2,0,0,1,0,0,0,"3,14",,,,,,,,
link_4,"-0,0140962967782675","4,33165647224752E-07","0,105115025906125",0,0,0,"0,105070462984836","0,000389981365707822","-2,10320734829936E-10","6,30292189438459E-05","0,000391756095860733","9,03524468098893E-10","3,63349359947086E-05",0,0,0,0,0,0,package://manipulator_final2/meshes/link_4.STL,"0,698039215686274","0,698039215686274","0,698039215686274",1,0,0,0,0,0,0,package://manipulator_final2/meshes/link_4.STL,,S3_Conector-1,Origin_joint_4,Eje4,joint_4,revolute,"0,0200000000000001","-0,02",0,"1,5707963267949",0,0,link_3,0,0,1,"3,14",0,0,0,,,,,,,,
link_5,"-0,00570412111171636","-0,00950015024510067","0,000495971250250971",0,0,0,"0,0569176277607128","1,43925048825667E-05","7,69441167792837E-10","3,44003507752818E-07","1,02302735970703E-05","-5,82120294432704E-10","1,43924882902027E-05",0,0,0,0,0,0,package://manipulator_final2/meshes/link_5.STL,"0,752941176470588","0,752941176470588","0,752941176470588",1,0,0,0,0,0,0,package://manipulator_final2/meshes/link_5.STL,,2XL-430-5,Origin_joint_5,Eje5,joint_5,revolute,"-0,0200000000000001",0,"0,21","-1,5707963267949",0,0,link_4,0,0,1,0,0,0,"3,14",,,,,,,,
link_6,"0,00150005999207131","2,13388833428252E-08","0,0547308096922248",0,0,0,"0,0340927901942582","3,50572329271149E-05","-7,61605742281189E-12","2,2151447327463E-11","3,50572267074418E-05","1,82035089997711E-12","1,13056449928989E-06",0,0,0,0,0,0,package://manipulator_final2/meshes/link_6.STL,"0,729411764705882","0,356862745098039","0,0235294117647059",1,0,0,0,0,0,0,package://manipulator_final2/meshes/link_6.STL,,S4_FinalGripper-1;marker-1,Origin_joint_7,Eje6,joint_6,revolute,"-0,04","-0,02",0,"1,5707963267949",0,"-1,5707963267949",link_5,0,0,1,0,0,0,"3,14",,,,,,,,
